"","word","count","rank","zipfs_freq"
"47821","downgraded",173,47821,670.475413522853
"47822","altars",173,47822,670.46153349423
"47823","giuliani",173,47823,670.447654043181
"47824","belli",173,47824,670.433775169667
"47825","hildegard",173,47825,670.419896873655
"47826","coughlin",173,47826,670.406019155106
"47827","permanence",173,47827,670.392142013986
"47828","ﬂy",173,47828,670.378265450258
"47829","betide",173,47829,670.364389463887
"47830","'état",173,47830,670.350514054835
"47831","shamar",173,47831,670.336639223067
"47832","rewinds",173,47832,670.322764968547
"47833","bratislava",173,47833,670.308891291239
"47834","threaded",173,47834,670.295018191106
"47835","px",173,47835,670.281145668113
"47836","gondo",173,47836,670.267273722223
"47837","wise-ass",173,47837,670.253402353401
"47838","nyada",173,47838,670.239531561611
"47839","rammer",173,47839,670.225661346815
"47840","open-ended",173,47840,670.211791708979
"47841","jewess",173,47841,670.197922648066
"47842","searchers",173,47842,670.18405416404
"47843","koontz",173,47843,670.170186256865
"47844","nagavalli",173,47844,670.156318926506
"47845","pattaya",172,47845,670.142452172925
"47846","bismillah",172,47846,670.128585996087
"47847","frocks",172,47847,670.114720395956
"47848","one-to-one",172,47848,670.100855372496
"47849","paterno",172,47849,670.086990925671
"47850","o-2",172,47850,670.073127055444
"47851","arsene",172,47851,670.059263761781
"47852","hammett",172,47852,670.045401044644
"47853","kinsella",172,47853,670.031538903997
"47854","hebrides",172,47854,670.017677339806
"47855","sacko",172,47855,670.003816352033
"47856","uprisings",172,47856,669.989955940643
"47857","snowplow",172,47857,669.976096105599
"47858","thessaloniki",172,47858,669.962236846866
"47859","birdseed",172,47859,669.948378164408
"47860","szabo",172,47860,669.934520058188
"47861","hitoshi",172,47861,669.920662528171
"47862","inhumanity",172,47862,669.906805574321
"47863","roasts",172,47863,669.892949196601
"47864","crunched",172,47864,669.879093394976
"47865","scobie",172,47865,669.865238169409
"47866","southpaw",172,47866,669.851383519866
"47867","eeyo",172,47867,669.837529446309
"47868","liebe",172,47868,669.823675948702
"47869","linde",172,47869,669.809823027011
"47870","jellybean",172,47870,669.795970681198
"47871","co-owner",172,47871,669.782118911228
"47872","academies",172,47872,669.768267717065
"47873","laborious",172,47873,669.754417098673
"47874","lifesaving",172,47874,669.740567056015
"47875","waya",172,47875,669.726717589057
"47876","witching",172,47876,669.712868697761
"47877","well-equipped",172,47877,669.699020382093
"47878","c.w.",172,47878,669.685172642016
"47879","nosedive",172,47879,669.671325477494
"47880","'ka",172,47880,669.657478888491
"47881","harshness",172,47881,669.643632874971
"47882","tigre",172,47882,669.629787436899
"47883","fosse",172,47883,669.615942574238
"47884","quads",172,47884,669.602098286953
"47885","negra",172,47885,669.588254575007
"47886","tibi",172,47886,669.574411438365
"47887","she-devil",172,47887,669.560568876991
"47888","sixers",172,47888,669.546726890848
"47889","yangjung",172,47889,669.532885479901
"47890","hypothermic",172,47890,669.519044644115
"47891","malka",172,47891,669.505204383452
"47892","c.s.u.",172,47892,669.491364697877
"47893","fat-free",172,47893,669.477525587355
"47894","partials",172,47894,669.463687051849
"47895","humiliations",172,47895,669.449849091323
"47896","jibun",172,47896,669.436011705742
"47897","xiaoyu",172,47897,669.42217489507
"47898","lincolnshire",172,47898,669.40833865927
"47899","blood-sucking",172,47899,669.394502998308
"47900","autobahn",172,47900,669.380667912146
"47901","tulley",172,47901,669.366833400749
"47902","pease",172,47902,669.352999464082
"47903","headpiece",172,47903,669.339166102108
"47904","subjugated",172,47904,669.325333314792
"47905","seiko",172,47905,669.311501102097
"47906","renner",172,47906,669.297669463988
"47907","cosmological",172,47907,669.283838400429
"47908","buttonhole",172,47908,669.270007911384
"47909","zoloft",172,47909,669.256177996817
"47910","crossfit",172,47910,669.242348656692
"47911","graziano",172,47911,669.228519890975
"47912","bossed",172,47912,669.214691699627
"47913","dynasties",172,47913,669.200864082615
"47914","20-foot",172,47914,669.187037039901
"47915","hinduism",172,47915,669.173210571451
"47916","orgasmic",172,47916,669.159384677228
"47917","theandromeda",172,47917,669.145559357196
"47918","resonating",172,47918,669.13173461132
"47919","dulled",172,47919,669.117910439564
"47920","revenged",172,47920,669.104086841891
"47921","mo-kei",172,47921,669.090263818267
"47922","grabber",172,47922,669.076441368656
"47923","bogeys",172,47923,669.06261949302
"47924","quincey",172,47924,669.048798191326
"47925","washing-up",172,47925,669.034977463536
"47926","emotionless",172,47926,669.021157309616
"47927","flitting",172,47927,669.007337729529
"47928","wafting",172,47928,668.993518723239
"47929","ska",172,47929,668.979700290711
"47930","maarten",172,47930,668.965882431909
"47931","outfield",172,47931,668.952065146798
"47932","nassar",172,47932,668.93824843534
"47933","catalano",172,47933,668.924432297501
"47934","yulia",172,47934,668.910616733245
"47935","kuzmich",172,47935,668.896801742536
"47936","artemus",172,47936,668.882987325338
"47937","all-state",172,47937,668.869173481616
"47938","artisanal",172,47938,668.855360211333
"47939","fontainebleau",172,47939,668.841547514454
"47940","cavorting",172,47940,668.827735390944
"47941","akai",172,47941,668.813923840765
"47942","biometrics",172,47942,668.800112863884
"47943","uppsala",172,47943,668.786302460263
"47944","lavery",172,47944,668.772492629867
"47945","morphing",172,47945,668.758683372661
"47946","fermentation",172,47946,668.744874688609
"47947","paisa",172,47947,668.731066577674
"47948","frits",172,47948,668.717259039822
"47949","ángeles",172,47949,668.703452075016
"47950","north-south",172,47950,668.68964568322
"47951","plaintive",172,47951,668.6758398644
"47952","ophthalmologist",172,47952,668.662034618519
"47953","beckoned",172,47953,668.648229945541
"47954","hanyang",172,47954,668.634425845431
"47955","inaction",172,47955,668.620622318154
"47956","prager",172,47956,668.606819363672
"47957","faggy",172,47957,668.593016981951
"47958","thespian",172,47958,668.579215172956
"47959","flickers",172,47959,668.565413936649
"47960","glick",172,47960,668.551613272996
"47961","kiss-ass",172,47961,668.537813181961
"47962","funfair",172,47962,668.524013663507
"47963","computation",172,47963,668.510214717601
"47964","fagot",172,47964,668.496416344205
"47965","cumulative",172,47965,668.482618543284
"47966","racoon",172,47966,668.468821314802
"47967","t.s.",172,47967,668.455024658725
"47968","die-hard",172,47968,668.441228575015
"47969","waterhouse",172,47969,668.427433063637
"47970","tobacconist",172,47970,668.413638124556
"47971","porsches",172,47971,668.399843757737
"47972","teenie",172,47972,668.386049963142
"47973","mehdi",172,47973,668.372256740737
"47974","dado",172,47974,668.358464090486
"47975","suru",172,47975,668.344672012354
"47976","medicate",172,47976,668.330880506304
"47977","grunwald",172,47977,668.317089572301
"47978","phosphorous",172,47978,668.303299210309
"47979","adhered",172,47979,668.289509420293
"47980","sufi",172,47980,668.275720202218
"47981","pigpen",172,47981,668.261931556047
"47982","baldev",172,47982,668.248143481744
"47983","undaunted",172,47983,668.234355979275
"47984","gleaned",172,47984,668.220569048603
"47985","egging",172,47985,668.206782689693
"47986","what.",172,47986,668.192996902509
"47987","humiliates",172,47987,668.179211687017
"47988","pix",172,47988,668.165427043179
"47989","liquored",172,47989,668.15164297096
"47990","ume",172,47990,668.137859470325
"47991","syndicates",172,47991,668.124076541239
"47992","belphegor",172,47992,668.110294183665
"47993","egocentric",172,47993,668.096512397568
"47994","standout",172,47994,668.082731182912
"47995","barbs",172,47995,668.068950539663
"47996","shivas",172,47996,668.055170467783
"47997","riles",172,47997,668.041390967238
"47998","seedling",172,47998,668.027612037992
"47999","play-by-play",172,47999,668.013833680009
"48000","lov",172,48000,668.000055893254
"48001","cuando",172,48001,667.986278677692
"48002","narasimha",172,48002,667.972502033286
"48003","joubert",172,48003,667.958725960001
"48004","bloop",172,48004,667.944950457802
"48005","summa",172,48005,667.931175526652
"48006","overqualified",172,48006,667.917401166517
"48007","comprise",172,48007,667.903627377361
"48008","defne",172,48008,667.889854159148
"48009","τhey",172,48009,667.876081511842
"48010","flange",172,48010,667.862309435409
"48011","b-52",172,48011,667.848537929813
"48012","erode",172,48012,667.834766995017
"48013","guddi",172,48013,667.820996630987
"48014","usda",172,48014,667.807226837687
"48015","parishioner",172,48015,667.793457615081
"48016","dreadnought",172,48016,667.779688963134
"48017","perce",172,48017,667.765920881811
"48018","jarndyce",171,48018,667.752153371075
"48019","lucidity",171,48019,667.738386430891
"48020","sanson",171,48020,667.724620061225
"48021","kierkegaard",171,48021,667.710854262039
"48022","tuitions",171,48022,667.697089033299
"48023","ingots",171,48023,667.683324374969
"48024","binders",171,48024,667.669560287014
"48025","seaplane",171,48025,667.655796769399
"48026","kaul",171,48026,667.642033822086
"48027","claptrap",171,48027,667.628271445042
"48028","nikolay",171,48028,667.614509638231
"48029","leathers",171,48029,667.600748401616
"48030","anarkali",171,48030,667.586987735164
"48031","lookalike",171,48031,667.573227638837
"48032","yaw",171,48032,667.559468112601
"48033","cabron",171,48033,667.545709156421
"48034","physiotherapy",171,48034,667.53195077026
"48035","'nothing",171,48035,667.518192954083
"48036","dour",171,48036,667.504435707855
"48037","pucci",171,48037,667.49067903154
"48038","wrenched",171,48038,667.476922925103
"48039","maz",171,48039,667.463167388508
"48040","torching",171,48040,667.44941242172
"48041","okie",171,48041,667.435658024704
"48042","leandro",171,48042,667.421904197423
"48043","skeffington",171,48043,667.408150939843
"48044","fincher",171,48044,667.394398251928
"48045","fukuda",171,48045,667.380646133643
"48046","livable",171,48046,667.366894584951
"48047","a-all",171,48047,667.353143605818
"48048","menorah",171,48048,667.339393196209
"48049","confidences",171,48049,667.325643356087
"48050","cursory",171,48050,667.311894085417
"48051","congestive",171,48051,667.298145384165
"48052","noooooo",171,48052,667.284397252294
"48053","skyrocketed",171,48053,667.270649689768
"48054","'oreal",171,48054,667.256902696554
"48055","interred",171,48055,667.243156272615
"48056","72nd",171,48056,667.229410417915
"48057","compressing",171,48057,667.21566513242
"48058","where`s",171,48058,667.201920416094
"48059","trajectories",171,48059,667.188176268901
"48060","deluding",171,48060,667.174432690807
"48061","manuelo",171,48061,667.160689681775
"48062","catched",171,48062,667.14694724177
"48063","rehash",171,48063,667.133205370758
"48064","pickwick",171,48064,667.119464068701
"48065","preconceptions",171,48065,667.105723335566
"48066","opposable",171,48066,667.091983171317
"48067","engrave",171,48067,667.078243575918
"48068","sediments",171,48068,667.064504549335
"48069","high-velocity",171,48069,667.05076609153
"48070","monopolize",171,48070,667.03702820247
"48071","peeta",171,48071,667.023290882119
"48072","asim",171,48072,667.009554130441
"48073","consonants",171,48073,666.995817947401
"48074","daniken",171,48074,666.982082332964
"48075","amphora",171,48075,666.968347287094
"48076","visualizing",171,48076,666.954612809757
"48077","ml6",171,48077,666.940878900916
"48078","nco",171,48078,666.927145560536
"48079","eurasian",171,48079,666.913412788582
"48080","igarashi",171,48080,666.899680585019
"48081","moai",171,48081,666.885948949811
"48082","integrating",171,48082,666.872217882922
"48083","fizzle",171,48083,666.858487384319
"48084","singham",171,48084,666.844757453964
"48085","bronzed",171,48085,666.831028091824
"48086","left-",171,48086,666.817299297862
"48087","hocked",171,48087,666.803571072043
"48088","marianas",171,48088,666.789843414332
"48089","swerving",171,48089,666.776116324694
"48090","mulrooney",171,48090,666.762389803093
"48091","fraiser",171,48091,666.748663849494
"48092","fet",171,48092,666.734938463861
"48093","paler",171,48093,666.72121364616
"48094","one-and-a-half",171,48094,666.707489396355
"48095","matterhorn",171,48095,666.693765714411
"48096","nametag",171,48096,666.680042600291
"48097","fifty-six",171,48097,666.666320053962
"48098","maroni",171,48098,666.652598075388
"48099","garrido",171,48099,666.638876664533
"48100","shiho",171,48100,666.625155821363
"48101","tolson",171,48101,666.611435545841
"48102","indoctrination",171,48102,666.597715837933
"48103","'were",171,48103,666.583996697604
"48104","dobbin",171,48104,666.570278124817
"48105","irène",171,48105,666.556560119538
"48106","quickens",171,48106,666.542842681732
"48107","f.d.a.",171,48107,666.529125811363
"48108","jamestown",171,48108,666.515409508396
"48109","unskilled",171,48109,666.501693772796
